offerId;address;postalCode;route;streetNumber;locality;lng;lat;investmentClass;assetClass;priceEuros;plotAreaSqm;netIncomeYearly;federalState;dealStatus
TO5185;Im Lîssfeld 11, 38302 WolfenbÅttel;38302;Im Lîssfeld;11;WolfenbÅttel;10,56508;52,16694;development;APPARTMENTBUILDING;19638000;11300;0;Niedersachsen;Offer
CO5939;Elisabethgarten 1, 31135 Hildesheim;31135;Elisabethgarten;1;Hildesheim;9,96736233;52,15173191;notassigned;BUILDINGPLOT;7000000;5798;0;Niedersachsen;Offer
LN5792;Steinweg 1, 30989 Gehrden;30989;Steinweg;1;Gehrden;9,59925;52,31495;notassigned;BUILDINGPLOT;2000000;1524;0;Niedersachsen;Offer
UM5556;Am Forstacker 18, 13587 Berlin;13587;Am Forstacker;18;Berlin;13,20151;52,56393;core;APPARTMENTBUILDING;12000000;4170;0;Berlin;Offer
CX4742;Kopernikusstra·e 8, 10245 Berlin;10245;Kopernikusstra·e;8;Berlin;13,45281;52,51042;core;APPARTMENTBUILDING;1005000;0;0;Berlin;Offer
ML5173;Hillmannplatz 20, 28195 Bremen;28195;Hillmannplatz;20;Bremen;8,8093;53,08031;core;HOTEL;95400000;0;4500000;Bremen;Offer
WI5308;Ursulinenstra·e 71, 66111 SaarbrÅcken;66111;Ursulinenstra·e;71;SaarbrÅcken;6,99867;49,241;core;CONSUMERMARKET;6600000;8027;440783;Saarland;Offer
VK5927;Am Hammerwerk 36, 41515 Grevenbroich;41515;Am Hammerwerk;36;Grevenbroich;6,57689;51,09064;core;APPARTMENTBUILDING;0;5214;0;Nordrhein-Westfalen;Offer
EK5780;Schillingstra·e 31, 13403 Berlin;13403;Schillingstra·e;31;Berlin;13,32126;52,56903;core;APPARTMENTBUILDING;4500000;1599;0;Berlin;Offer
NJ5544;Von-Bargen-Stra·e 23, 22041 Hamburg;22041;Von-Bargen-Stra·e;23;Hamburg;10,08263;53,57502;opportunity;RESIDENTIALANDCOMMERCIAL;33500000;8737;0;Hamburg;Offer
OH5915;Stuttgarter Stra·e 30, 73262 Reichenbach an der Fils;73262;Stuttgarter Stra·e;30;Reichenbach an der Fils;9,459338952;48,70824648;development;APPARTMENTBUILDING;0;3762;0;Baden-WÅrttemberg;Offer
FI5161;MÅnzstra·e 20, 10178 Berlin;10178;MÅnzstra·e;20;Berlin;13,40724;52,52489;core;RESIDENTIALANDCOMMERCIAL;15250000;0;0;Berlin;Offer
GG5532;Alaunstra·e 78, 01099 Dresden;01099;Alaunstra·e;78;Dresden;13,75353;51,06863;core;APPARTMENTBUILDING;2100000;810;0;Sachsen;Offer
XG5778;Wasastra·e 2B, 01219 Dresden;01219;Wasastra·e;2B;Dresden;13,7573;51,03112;valueadded;APPARTMENTBUILDING;2300000;1010;0;Sachsen;Offer
PF5395;Alaunstra·e 39, 01099 Dresden;01099;Alaunstra·e;39;Dresden;13,75104;51,06642;core;RESIDENTIALANDCOMMERCIAL;4600000;1340;0;Sachsen;Offer
ZC5520;EschollbrÅcker Stra·e 12, 64283 Darmstadt;64283;EschollbrÅcker Stra·e;12;Darmstadt;8,64449;49,86444;development;APPARTMENTBUILDING;31000000;3868;0;Hessen;Offer
KY4135;Borsigstra·e 14, 89231 Neu-Ulm;89231;Borsigstra·e;14;Neu-Ulm;10,01704;48,39507;core;SHOPPINGCENTER;85000000;0;0;Bayern;Offer
IC5383;Willi-SÑnger-Stra·e 1, 14770 Brandenburg an der Havel;14770;Willi-SÑnger-Stra·e;1;Brandenburg an der Havel;12,55405;52,41616;development;RETIREMENTHOME;16500000;0;844000;Brandenburg;Offer
AB5990;Ostendstra·e 60, 60314 Frankfurt am Main;60314;Ostendstra·e;60;Frankfurt am Main;8,70085;50,11175;development;DORMITORY;12100000;0;0;Hessen;Offer
LW4506;Greifswalder Stra·e 27-49, 33605 Bielefeld;33605;Greifswalder Stra·e;27-49;Bielefeld;8,572633959;52,00727298;development;APPARTMENTBUILDING;11000000;0;0;Nordrhein-Westfalen;Offer
TX4988;Papierstra·e 5, 13409 Berlin;13409;Papierstra·e;5;Berlin;13,37905;52,56445;development;OFFICEBUILDING;6000000;0;0;Berlin;Offer
MU4976;RotebÅhlplatz 2, 70173 Stuttgart;70173;RotebÅhlplatz;2;Stuttgart;9,17397;48,77423;development;COMMERCIALBUILDING;21500000;0;0;Baden-WÅrttemberg;Offer
ST9872;Unter den Eichen 7, 65195 Wiesbaden;65195;Unter den Eichen;7;Wiesbaden;8,21611;50,09511;core;OFFICEBUILDING;17500000;13125;0;Hessen;Offer
VT4730;Rosenstra·e 1, 56575 Wei·enthurm;56575;Rosenstra·e;1;Wei·enthurm;7,45534;50,41318;development;APPARTMENTBUILDING;0;71336;0;Rheinland-Pfalz;Offer
SK0179;Mollenbachstra·e 19, 71229 Leonberg;71229;Mollenbachstra·e;19;Leonberg;9,00202;48,78489;core;OFFICEBUILDING;5500000;4260;0;Baden-WÅrttemberg;Offer
NS4357;Dithmarscher Stra·e 4, 25840 Friedrichstadt;25840;Dithmarscher Stra·e;4;Friedrichstadt;9,10022;54,37484;core;APPARTMENTBUILDING;12000000;28000;0;Schleswig-Holstein;Offer
PO4109;Delitzscher Stra·e 42, 04129 Leipzig;04129;Delitzscher Stra·e;42;Leipzig;12,38256;51,36286;core;APPARTMENTBUILDING;1300000;0;0;Sachsen;Offer
WR4111;Kollwitzstra·e 1, 66424 Homburg;66424;Kollwitzstra·e;1;Homburg;7,33148261;49,33923306;development;RETIREMENTHOME;38000000;0;1517500;Saarland;Offer
OQ4728;Braunschweiger Stra·e 51, 12055 Berlin;12055;Braunschweiger Stra·e;51;Berlin;13,44682;52,4709;core;RESIDENTIALANDCOMMERCIAL;4000000;573;0;Berlin;Offer
XP4581;Kînigswall 26, 44137 Dortmund;44137;Kînigswall;26;Dortmund;7,45831;51,51602;core;OFFICEANDCOMMERCIAL;21550000;0;0;Nordrhein-Westfalen;Offer
GP4345;Eckerstra·e 4, 85356 Freising;85356;Eckerstra·e;4;Freising;11,74887506;48,40556315;notassigned;APPARTMENTBUILDING;0;0;0;Bayern;Offer
KH4938;Berliner Allee 4, 22850 Norderstedt;22850;Berliner Allee;4;Norderstedt;9,98517;53,6824;development;RETIREMENTHOME;0;0;581400;Schleswig-Holstein;Offer
HN4716;Waldstra·e 1, 15517 FÅrstenwalde/Spree;15517;Waldstra·e;1;FÅrstenwalde/Spree;14,07091;52,36257;opportunity;APPARTMENTBUILDING;4500000;0;0;Brandenburg;Offer
QM4579;BrÅckenstra·e 53B, 15562 RÅdersdorf bei Berlin;15562;BrÅckenstra·e;53B;RÅdersdorf bei Berlin;13,79729;52,46734;development;APPARTMENTBUILDING;9200000;8155;0;Brandenburg;Offer
ZL4333;Frankfurter Stra·e 8, 35037 Marburg;35037;Frankfurter Stra·e;8;Marburg;8,76786;50,80277;core;DORMITORY;17500000;11149;833131;Hessen;Offer
IL4196;Wilhelmshavener Stra·e 4, 10551 Berlin;10551;Wilhelmshavener Stra·e;4;Berlin;13,34159;52,52791;core;APPARTMENTBUILDING;6700000;742;0;Berlin;Offer
JJ4567;Hildesheimer Stra·e 6, 37581 Bad Gandersheim;37581;Hildesheimer Stra·e;6;Bad Gandersheim;10,03177;51,87458;core;RETIREMENTHOME;18000000;0;1200000;Niedersachsen;Offer
AK4704;Sankt Petersburger Stra·e 2, 01069 Dresden;01069;Sankt Petersburger Stra·e;2;Dresden;13,74617;51,05129;core;OFFICEBUILDING;0;0;0;Sachsen;Offer
SI4321;Goebenstra·e 3, 10783 Berlin;10783;Goebenstra·e;3;Berlin;13,3622;52,49393;core;RESIDENTIALANDCOMMERCIAL;7200000;0;0;Berlin;Offer
BI4184;Volksgartenstra·e 35, 40227 DÅsseldorf;40227;Volksgartenstra·e;35;DÅsseldorf;6,79332;51,20983;opportunity;RETIREMENTHOME;0;0;0;Nordrhein-Westfalen;Offer
CG4555;Neuendorfer Stra·e 39, 13585 Berlin;13585;Neuendorfer Stra·e;39;Berlin;13,21058;52,54952;opportunity;RETIREMENTHOME;0;0;0;Berlin;Offer
KQ3741;Schînwalder Stra·e 89, 13585 Berlin;13585;Schînwalder Stra·e;89;Berlin;13,20096;52,54783;valueadded;RESIDENTIALANDCOMMERCIAL;2100000;724;0;Berlin;Offer
VL3356;Trettachzeile 9, 13509 Berlin;13509;Trettachzeile;9;Berlin;13,29288;52,58693;development;APPARTMENTBUILDING;11000000;5884;0;Berlin;Offer
MM3592;BÅhlstra·e 5, 95463 Bindlach;95463;BÅhlstra·e;5;Bindlach;11,61315;49,9738;core;WAREHOUSE;45000000;0;4061705;Bayern;Offer
EL3110;Waldfriedhofstra·e 119, 81377 MÅnchen;81377;Waldfriedhofstra·e;119;MÅnchen;11,50293;48,11189;core;RESIDENTIALANDCOMMERCIAL;12500000;1440;0;Bayern;Offer
FJ3580;EimsbÅtteler Stra·e 135, 22769 Hamburg;22769;EimsbÅtteler Stra·e;135;Hamburg;9,94965;53,56914;development;DORMITORY;19500000;945;0;Hamburg;Offer
OI3344;HanshÑger Stra·e 1, 18374 Zingst;18374;HanshÑger Stra·e;1;Zingst;12,7031;54,43548;development;APPARTMENTBUILDING;4200000;6000;0;Mecklenburg-Vorpommern;Offer
BK0923;Ludwigsfelder Stra·e 15, 80999 MÅnchen;80999;Ludwigsfelder Stra·e;15;MÅnchen;11,46342;48,19834;notassigned;BUILDINGPLOT;30030000;12584;0;Bayern;Offer
CY2171;Holbeinstra·e 32, 04229 Leipzig;04229;Holbeinstra·e;32;Leipzig;12,33981;51,32471;core;APPARTMENTBUILDING;7200000;750;0;Sachsen;Offer
EJ0071;GrÑfestra·e 13, 06110 Halle (Saale);06110;GrÑfestra·e;13;Halle (Saale);11,97472;51,47368;notassigned;APPARTMENTBUILDING;2200000;0;0;Sachsen-Anhalt;Offer
YF3578;Nîlkensweg 10, 22307 Hamburg;22307;Nîlkensweg;10;Hamburg;10,04935;53,59646;core;APPARTMENTBUILDING;10450000;1648;0;Hamburg;Offer
ZU3146;Max-Planck-Stra·e 37, 50858 Kîln;50858;Max-Planck-Stra·e;37;Kîln;6,8471994;50,9224364;core;OFFICEBUILDING;25500000;11032;0;Nordrhein-Westfalen;Offer
EE0155;Jahnstra·e 85, 12347 Berlin;12347;Jahnstra·e;85;Berlin;13,43613;52,46017;core;RESIDENTIALANDCOMMERCIAL;2400000;906;0;Berlin;Offer
LX2925;SwinemÅnder Stra·e 18, 10435 Berlin;10435;SwinemÅnder Stra·e;18;Berlin;13,40117;52,53873;notassigned;BUILDINGPLOT;4400000;625;0;Berlin;Offer
AC3320;Magazinstra·e 1, 15366 Hoppegarten;15366;Magazinstra·e;1;Hoppegarten;13,64754;52,50164;core;APPARTMENTBUILDING;3980000;2800;0;Brandenburg;Offer
UW2788;Wollenberger Stra·e 2, 13053 Berlin;13053;Wollenberger Stra·e;2;Berlin;13,51272;52,54709;opportunity;COMMERCIALBUILDING;9500000;0;0;Berlin;Offer
JB3183;Reininghauser Stra·e 24, 51643 Gummersbach;51643;Reininghauser Stra·e;24;Gummersbach;7,5689;51,03164;valueadded;RETIREMENTHOME;6000000;0;208728;Nordrhein-Westfalen;Offer
SA3937;In den Schwarzwiesen 8, 61440 Oberursel (Taunus);61440;In den Schwarzwiesen;8;Oberursel (Taunus);8,58649;50,18817;core;OFFICEBUILDING;7800000;0;0;Hessen;Offer
BA3790;Berthold-Schwarz-Stra·e 26, 67063 Ludwigshafen am Rhein;67063;Berthold-Schwarz-Stra·e;26;Ludwigshafen am Rhein;8,4171;49,49591;core;RESIDENTIALANDCOMMERCIAL;11500000;1825;0;Rheinland-Pfalz;Offer
KZ2554;Berliner Stra·e 44, 04105 Leipzig;04105;Berliner Stra·e;44;Leipzig;12,3818825;51,3507692;notassigned;RETIREMENTHOME;0;0;0;Sachsen;Offer
TY2318;Pasewalker Stra·e 72, 13127 Berlin;13127;Pasewalker Stra·e;72;Berlin;13,4332;52,59492;development;APPARTMENTBUILDING;4600000;0;0;Berlin;Offer
MV2306;Comeniusstra·e 8, 39122 Magdeburg;39122;Comeniusstra·e;8;Magdeburg;11,65334;52,09151;core;APPARTMENTBUILDING;11450000;2290;0;Sachsen-Anhalt;Offer
NT2776;Heinrich-Heine-Stra·e 12, 04178 Leipzig;04178;Heinrich-Heine-Stra·e;12;Leipzig;12,29639;51,35306;valueadded;APPARTMENTBUILDING;1620000;890;0;Sachsen;Offer
EU2913;Berliner Stra·e 44, 04105 Leipzig;04105;Berliner Stra·e;44;Leipzig;12,3818825;51,3507692;notassigned;BUILDINGPLOT;6000000;2180;0;Sachsen;Offer
WS2530;Gerhart-Hauptmann-Stra·e 3, 99734 Nordhausen;99734;Gerhart-Hauptmann-Stra·e;3;Nordhausen;10,78167;51,50858;core;RETIREMENTHOME;5550000;0;218993,76;ThÅringen;Offer
OR2157;Eutighofer Stra·e 1, 73525 SchwÑbisch GmÅnd;73525;Eutighofer Stra·e;1;SchwÑbisch GmÅnd;9,777681571;48,79061502;development;APPARTMENTBUILDING;30890000;0;0;Baden-WÅrttemberg;Offer
GQ2764;Muskauer Stra·e 72, 02943 Wei·wasser/O.L.;02943;Muskauer Stra·e;72;Wei·wasser/O.L.;14,64217;51,50511;core;RESIDENTIALANDCOMMERCIAL;1120000;936;0;Sachsen;Offer
PP2528;Reicker Stra·e 45, 01219 Dresden;01219;Reicker Stra·e;45;Dresden;13,77516;51,02246;core;APPARTMENTBUILDING;2050000;0;0;Sachsen;Offer
HO2145;Heinrich-Mahler-Stra·e 1, 27619 Schiffdorf;27619;Heinrich-Mahler-Stra·e;1;Schiffdorf;8,66441;53,5331;core;RETIREMENTHOME;20290000;0;0;Niedersachsen;Offer
YO2381;Ziegelfeldstra·e 36, 73563 Mîgglingen;73563;Ziegelfeldstra·e;36;Mîgglingen;9,96939;48,82104;opportunity;WAREHOUSE;7700000;0;0;Baden-WÅrttemberg;Offer
RL2379;Schlo·stra·e 18A, 13467 Berlin;13467;Schlo·stra·e;18A;Berlin;13,30749;52,6192;notassigned;BUILDINGPLOT;1850000;2439;0;Berlin;Offer
FB2107;Alte Holstenstra·e 17, 21031 Hamburg;21031;Alte Holstenstra·e;17;Hamburg;10,20732;53,49343;core;COMMERCIALBUILDING;7150000;0;0;Hamburg;Offer
QN2998;Merowingerstra·e 103, 40225 DÅsseldorf;40225;Merowingerstra·e;103;DÅsseldorf;6,77642;51,20058;core;DORMITORY;38500000;0;1830000;Nordrhein-Westfalen;Offer
AL2133;Wa·mannsdorfer Chaussee 20, 12529 Schînefeld;12529;Wa·mannsdorfer Chaussee;20;Schînefeld;13,5008;52,38535;core;CONSUMERMARKET;560000;1828;31200;Brandenburg;Offer
ZM2752;Weserstra·e 1A, 34125 Kassel;34125;Weserstra·e;1A;Kassel;9,50537;51,31639;core;RESIDENTIALANDCOMMERCIAL;0;5239;0;Hessen;Offer
JK2986;Falkenhagener Stra·e 35, 13585 Berlin;13585;Falkenhagener Stra·e;35;Berlin;13,19556;52,54791;valueadded;APPARTMENTBUILDING;1400000;537;0;Berlin;Offer
IM2516;Vulkanstra·e 12 C, 10367 Berlin;10367;Vulkanstra·e;12 C;Berlin;13,48574233;52,53063635;opportunity;PRODUCTIONHALL;13600000;0;862751,28;Berlin;Offer
BJ2504;Frohbîsestra·e 12, 22525 Hamburg;22525;Frohbîsestra·e;12;Hamburg;9,93901;53,57364;core;OFFICEBUILDING;0;1451;0;Hamburg;Offer
SJ2740;Gersdorfstra·e 41, 12105 Berlin;12105;Gersdorfstra·e;41;Berlin;13,37237;52,44658;opportunity;APPARTMENTBUILDING;464776;1280;0;Berlin;Offer
CH2974;Gîrlitzer Stra·e 3, 41460 Neuss;41460;Gîrlitzer Stra·e;3;Neuss;6,72141;51,2024;core;DORMITORY;0;4886;1604693;Nordrhein-Westfalen;Offer
LG2738;Westfalendamm 305, 44141 Dortmund;44141;Westfalendamm;305;Dortmund;7,51704;51,50397;development;HOTEL;20922300;0;1020600;Nordrhein-Westfalen;Offer
LI8486;Ladestra·e 6, 15834 Rangsdorf;15834;Ladestra·e;6;Rangsdorf;13,42987;52,29942;development;APPARTMENTBUILDING;58679000;0;0;Brandenburg;Offer
GB8226;Eislebener Stra·e 3, 10789 Berlin;10789;Eislebener Stra·e;3;Berlin;13,33507;52,50049;core;RESIDENTIALANDCOMMERCIAL;8500000;912;0;Berlin;Offer
LZ8673;Wallensteinstra·e 41, 10318 Berlin;10318;Wallensteinstra·e;41;Berlin;13,51607309;52,48673894;core;APPARTMENTBUILDING;3100000;898;0;Berlin;Offer
KS9499;Am Roten Turm 9, 45964 Gladbeck;45964;Am Roten Turm;9;Gladbeck;6,99955;51,57053;core;RETIREMENTHOME;6590000;0;263700;Nordrhein-Westfalen;Offer
MP7660;Schînfelder Weg 1, 16321 Bernau bei Berlin;16321;Schînfelder Weg;1;Bernau bei Berlin;13,60197;52,6773;core;APPARTMENTBUILDING;6685000;2000;0;Brandenburg;Offer
WM7894;Herzogstra·e 10, 68723 Schwetzingen;68723;Herzogstra·e;10;Schwetzingen;8,57558;49,38515;core;RESIDENTIALANDCOMMERCIAL;2380000;726;0;Baden-WÅrttemberg;Offer
PJ7882;Antonienstra·e 30, 04229 Leipzig;04229;Antonienstra·e;30;Leipzig;12,32766;51,32044;core;RESIDENTIALANDCOMMERCIAL;1400000;0;0;Sachsen;Offer
AF7497;Gerichtstra·e 7, 13347 Berlin;13347;Gerichtstra·e;7;Berlin;13,37729;52,54278;core;APPARTMENTBUILDING;4500000;1223;0;Berlin;Offer
QH7263;Eisenacher Stra·e 63, 10823 Berlin;10823;Eisenacher Stra·e;63;Berlin;13,35272;52,48509;opportunity;FAMILYHOME;1399000;0;0;Berlin;Offer
RF7634;Repenter Stra·e 1, 16837 Rheinsberg;16837;Repenter Stra·e;1;Rheinsberg;12,82104;53,17066;opportunity;OTHERLODGING;10000000;0;0;Brandenburg;Offer
BD7868;Unter den Eichen 7, 65195 Wiesbaden;65195;Unter den Eichen;7;Wiesbaden;8,21611;50,09511;core;OFFICEBUILDING;17500000;13125;0;Hessen;Offer
RU1182;Beermannstra·e 2, 12435 Berlin;12435;Beermannstra·e;2;Berlin;13,45617;52,49017;core;APPARTMENTBUILDING;10700000;1056;0;Berlin;Offer
KR1170;Jordanstra·e 12, 50321 BrÅhl;50321;Jordanstra·e;12;BrÅhl;6,91141;50,83378;core;APPARTMENTBUILDING;5500000;2038;0;Nordrhein-Westfalen;Offer
UY8437;Reuterstra·e 11, 12053 Berlin;12053;Reuterstra·e;11;Berlin;13,42914;52,48285;notassigned;RESIDENTIALANDCOMMERCIAL;3250000;570;0;Berlin;Offer
LP1541;Gubener Stra·e 4, 86156 Augsburg;86156;Gubener Stra·e;4;Augsburg;10,86432;48,38965;opportunity;HOTEL;0;24556;0;Bayern;Offer
IE1132;Walsroder Stra·e 1, 28215 Bremen;28215;Walsroder Stra·e;1;Bremen;8,80306;53,09306;core;RETIREMENTHOME;26000000;0;0;Bremen;Offer
DH8004;Wilsnacker Stra·e 32, 10559 Berlin;10559;Wilsnacker Stra·e;32;Berlin;13,3505;52,53115;core;APPARTMENTBUILDING;4500000;0;0;Berlin;Offer
TR9253;Bismarckstra·e 63, 10627 Berlin;10627;Bismarckstra·e;63;Berlin;13,29895;52,51133;development;DORMITORY;12300000;0;434552,16;Berlin;Offer
PA8089;Hindenburgdamm 62, 12203 Berlin;12203;Hindenburgdamm;62;Berlin;13,31565;52,44919;core;RESIDENTIALANDCOMMERCIAL;2850000;647;0;Berlin;Offer
VO7424;Kelsterbacher Stra·e 18, 65479 Raunheim;65479;Kelsterbacher Stra·e;18;Raunheim;8,46201;50,01577;core;HOTEL;11500000;0;0;Hessen;Offer
GZ1577;Heinrich-Heine-Stra·e 12, 04178 Leipzig;04178;Heinrich-Heine-Stra·e;12;Leipzig;12,29639;51,35306;core;APPARTMENTBUILDING;1620000;890;0;Sachsen;Offer
ZV1565;Elsener Stra·e 5, 33102 Paderborn;33102;Elsener Stra·e;5;Paderborn;8,73534;51,72445;development;APPARTMENTBUILDING;38000000;0;0;Nordrhein-Westfalen;Offer
IV1329;August-Bebel-Allee 7, 15732 Eichwalde;15732;August-Bebel-Allee;7;Eichwalde;13,61426;52,3746;core;APPARTMENTBUILDING;4800000;1952;0;Brandenburg;Offer
AU1936;Ringbahnstra·e 68, 12099 Berlin;12099;Ringbahnstra·e;68;Berlin;13,38675;52,46869;core;RESIDENTIALANDCOMMERCIAL;3300000;0;0;Berlin;Offer
SS1553;Telemannstra·e 13, 06124 Halle (Saale);06124;Telemannstra·e;13;Halle (Saale);11,92645;51,46931;core;APPARTMENTBUILDING;5900000;7858;0;Sachsen-Anhalt;Offer
BS1317;Haldensleber Stra·e 1, 39124 Magdeburg;39124;Haldensleber Stra·e;1;Magdeburg;11,63050922;52,1588498;development;RETIREMENTHOME;26691718,96;0;1280522;Sachsen-Anhalt;Offer
TQ1924;Wasenplatz 1, 28759 Bremen;28759;Wasenplatz;1;Bremen;8,65787;53,16969;core;APPARTMENTBUILDING;0;0;0;Bremen;Offer
CQ1787;Meurerstra·e 1, 15234 Frankfurt (Oder);15234;Meurerstra·e;1;Frankfurt (Oder);14,4868459;52,35410987;notassigned;BUILDINGPLOT;3000000;60870;0;Brandenburg;Offer
UO1305;Bundesallee 18, 10717 Berlin;10717;Bundesallee;18;Berlin;13,33034;52,49436;notassigned;BUILDINGPLOT;16500000;1275;0;Berlin;Offer
EM1539;MÅllerstra·e 150, 13353 Berlin;13353;MÅllerstra·e;150;Berlin;13,35807;52,54674;opportunity;RESIDENTIALANDCOMMERCIAL;6900000;578;0;Berlin;Offer
GI1380;Amsterdamer Stra·e 295, 50735 Kîln;50735;Amsterdamer Stra·e;295;Kîln;6,96763;50,98115;valueadded;APPARTMENTBUILDING;0;3396;0;Nordrhein-Westfalen;Offer
OJ1763;Berliner Stra·e 44, 40721 Hilden;40721;Berliner Stra·e;44;Hilden;6,9407;51,17041;valueadded;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
XI1527;Aktienstra·e 1, 45473 MÅlheim an der Ruhr;45473;Aktienstra·e;1;MÅlheim an der Ruhr;6,87729;51,43373;core;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
FK1900;D2-Park 5, 40878 Ratingen;40878;D2-Park;5;Ratingen;6,84031;51,30359;core;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
NL1392;Marie-Curie-Stra·e 10, 51377 Leverkusen;51377;Marie-Curie-Stra·e;10;Leverkusen;7,01673;51,03512;core;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
SB1366;Geisseestra·e 1, 90439 NÅrnberg;90439;Geisseestra·e;1;NÅrnberg;11,0485;49,43565;development;DORMITORY;26500000;2425;1200000;Bayern;Offer
CR9017;Kohlgartenstra·e 3, 04315 Leipzig;04315;Kohlgartenstra·e;3;Leipzig;12,39306;51,34524;notassigned;DORMITORY;0;0;0;Sachsen;Offer
UP9624;Am Spielberg 1, 04435 Schkeuditz;04435;Am Spielberg;1;Schkeuditz;12,30241;51,4221;notassigned;BUILDINGPLOT;2500000;9783;0;Sachsen;Offer
WK1156;Elisabeth-Selbert-Stra·e 1, 40764 Langenfeld (Rheinland);40764;Elisabeth-Selbert-Stra·e;1;Langenfeld (Rheinland);6,93503;51,12144;core;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
YG1997;Hauptstra·e 60, 42651 Solingen;42651;Hauptstra·e;60;Solingen;7,08568;51,17209;opportunity;RESIDENTIALANDCOMMERCIAL;0;0;0;Nordrhein-Westfalen;Offer
HG1751;Bachstra·e 5, 63477 Maintal;63477;Bachstra·e;5;Maintal;8,8578;50,16871;core;APPARTMENTBUILDING;1290000;513;0;Hessen;Offer
ZE1378;Arneburger Stra·e 140, 39576 Stendal;39576;Arneburger Stra·e;140;Stendal;11,86745;52,61753;core;APPARTMENTBUILDING;13000000;22306;0;Sachsen-Anhalt;Offer
BB1120;Oberbilker Allee 45, 40215 DÅsseldorf;40215;Oberbilker Allee;45;DÅsseldorf;6,78701;51,211;core;RESIDENTIALANDCOMMERCIAL;1100000;0;0;Nordrhein-Westfalen;Offer
NF6657;Markstra·e 2, 13409 Berlin;13409;Markstra·e;2;Berlin;13,36401;52,56364;valueadded;RESIDENTIALANDCOMMERCIAL;3250000;521;0;Berlin;Offer
KA1973;Greifswalder Stra·e 211, 10405 Berlin;10405;Greifswalder Stra·e;211;Berlin;13,42791;52,53217;core;RESIDENTIALANDCOMMERCIAL;34000000;5532;0;Berlin;Offer
CZ0590;Dimpfelstra·e 61, 04347 Leipzig;04347;Dimpfelstra·e;61;Leipzig;12,40915;51,35705;core;APPARTMENTBUILDING;1850000;740;0;Sachsen;Offer
UX0118;Oberstebener Stra·e 1, 95138 Bad Steben;95138;Oberstebener Stra·e;1;Bad Steben;11,63622861;50,36667267;development;RETIREMENTHOME;29990000;0;0;Bayern;Offer
LY0354;Badstra·e 25, 95138 Bad Steben;95138;Badstra·e;25;Bad Steben;11,63827;50,36526;development;RETIREMENTHOME;29700000;0;0;Bayern;Offer
DX0961;Dr.-Hans-Karl-Fischer-Stra·e 4, 94086 Bad Griesbach i. Rottal;94086;Dr.-Hans-Karl-Fischer-Stra·e;4;Bad Griesbach i. Rottal;13,19162;48,45937;development;RESIDENTIALANDCOMMERCIAL;39200000;0;0;Bayern;Offer
MW0725;Weesensteiner Stra·e 2, 01809 Dohna;01809;Weesensteiner Stra·e;2;Dohna;13,859507;50,9522055;development;WAREHOUSE;1950000;0;0;Sachsen;Offer
MO9241;Gîrlitzer Stra·e 3, 41460 Neuss;41460;Gîrlitzer Stra·e;3;Neuss;6,72141;51,2024;core;DORMITORY;13000000;0;0;Nordrhein-Westfalen;Offer
DY8290;Leibnizstra·e 70, 10625 Berlin;10625;Leibnizstra·e;70;Berlin;13,31362;52,50586;core;RESIDENTIALANDCOMMERCIAL;8180000;708;0;Berlin;Offer
VM1775;Im Blauen Garn 37, 50389 Wesseling;50389;Im Blauen Garn;37;Wesseling;6,96817;50,81926;valueadded;APPARTMENTBUILDING;0;0;0;Nordrhein-Westfalen;Offer
OS0576;Hildesheimer Stra·e 59, 30880 Laatzen;30880;Hildesheimer Stra·e;59;Laatzen;9,7908535;52,3162135;development;DORMITORY;21000000;0;0;Niedersachsen;Offer
QO0328;Eggerstedter Weg 19, 25421 Pinneberg;25421;Eggerstedter Weg;19;Pinneberg;9,78921;53,64418;notassigned;BUILDINGPLOT;7023784;0;0;Schleswig-Holstein;Offer
WT0959;Reicker Stra·e 44, 01219 Dresden;01219;Reicker Stra·e;44;Dresden;13,77648;51,02124;development;RESIDENTIALANDCOMMERCIAL;0;58756;0;Sachsen;Offer
PQ0947;Gruber Stra·e 1, 85586 Poing;85586;Gruber Stra·e;1;Poing;11,80194933;48,16960499;development;OFFICEBUILDING;0;11719;0;Bayern;Offer
YP0701;Ostertagstra·e 44, 71229 Leonberg;71229;Ostertagstra·e;44;Leonberg;9,01264;48,79398;core;RETIREMENTHOME;16900000;0;0;Baden-WÅrttemberg;Offer
IN0935;Haselbrunnstra·e 48, 78315 Radolfzell am Bodensee;78315;Haselbrunnstra·e;48;Radolfzell am Bodensee;8,96359;47,74496;core;HEALTHCAREANDSOCIAL;18000000;0;0;Baden-WÅrttemberg;Offer
JL0316;Gunzelinstra·e 12, 31224 Peine;31224;Gunzelinstra·e;12;Peine;10,23627;52,32609;development;APPARTMENTBUILDING;27933030;10461;0;Niedersachsen;Offer
AM0552;Edisonstra·e 45, 12459 Berlin;12459;Edisonstra·e;45;Berlin;13,51313;52,46584;opportunity;APPARTMENTBUILDING;0;886;0;Berlin;Offer
